CSFSP80053Index,CSFSubcategoryID,SP80053ControlDetailID
1627,ID.RA-1,CA-7b
1628,ID.RA-1,CA-7c
1629,ID.RA-1,CA-7d
1630,ID.RA-1,CA-7e
1631,ID.RA-1,CA-7f
1632,ID.RA-1,CA-7g
1633,ID.RA-1,CA-8
1634,ID.RA-1,CA-8 (1)
1635,ID.RA-1,CA-8 (2)
1637,ID.RA-1,RA-3a
1638,ID.RA-1,RA-3b
1639,ID.RA-1,RA-3c
1640,ID.RA-1,RA-3d
1641,ID.RA-1,RA-3e
1643,ID.RA-1,RA-5 (1)
1644,ID.RA-1,RA-5 (10)
1645,ID.RA-1,RA-5 (2)
1646,ID.RA-1,RA-5 (3)
1647,ID.RA-1,RA-5 (4)
1648,ID.RA-1,RA-5 (5)
1649,ID.RA-1,RA-5 (6)
1650,ID.RA-1,RA-5 (8)
1651,ID.RA-1,RA-5a
1652,ID.RA-1,RA-5b.1
1653,ID.RA-1,RA-5b.2
1654,ID.RA-1,RA-5b.3
1655,ID.RA-1,RA-5c
1656,ID.RA-1,RA-5d
1657,ID.RA-1,RA-5e
1658,ID.RA-1,SA-11
1659,ID.RA-1,SA-11 (1)
1660,ID.RA-1,SA-11 (2)
1661,ID.RA-1,SA-11 (3)(a)
1662,ID.RA-1,SA-11 (3)(b)
1663,ID.RA-1,SA-11 (4)
1664,ID.RA-1,SA-11 (5)
1665,ID.RA-1,SA-11 (6)
1666,ID.RA-1,SA-11 (7)
1667,ID.RA-1,SA-11 (8)
1668,ID.RA-1,SA-11a
1669,ID.RA-1,SA-11b
1670,ID.RA-1,SA-11c
1671,ID.RA-1,SA-11d
1672,ID.RA-1,SA-11e
1674,ID.RA-1,SA-5a.1
1675,ID.RA-1,SA-5a.2
1676,ID.RA-1,SA-5a.3
1677,ID.RA-1,SA-5b.1
1678,ID.RA-1,SA-5b.2
1679,ID.RA-1,SA-5b.3
1680,ID.RA-1,SA-5c
1681,ID.RA-1,SA-5d
1682,ID.RA-1,SA-5e
1684,ID.RA-1,SI-2 (1)
1685,ID.RA-1,SI-2 (2)
1686,ID.RA-1,SI-2 (3)(a)
1687,ID.RA-1,SI-2 (3)(b)
1688,ID.RA-1,SI-2 (5)
1689,ID.RA-1,SI-2 (6)
1690,ID.RA-1,SI-2a
1691,ID.RA-1,SI-2b
1692,ID.RA-1,SI-2c
1693,ID.RA-1,SI-2d
1695,ID.RA-1,SI-4 (1)
1696,ID.RA-1,SI-4 (10)
1697,ID.RA-1,SI-4 (11)
1698,ID.RA-1,SI-4 (12)
1699,ID.RA-1,SI-4 (13)(a)
1700,ID.RA-1,SI-4 (13)(b)
1701,ID.RA-1,SI-4 (13)(c)
1702,ID.RA-1,SI-4 (14)
1703,ID.RA-1,SI-4 (15)
1704,ID.RA-1,SI-4 (16)
1705,ID.RA-1,SI-4 (17)
1706,ID.RA-1,SI-4 (18)
1707,ID.RA-1,SI-4 (19)
1708,ID.RA-1,SI-4 (2)
1709,ID.RA-1,SI-4 (20)
1710,ID.RA-1,SI-4 (21)
1711,ID.RA-1,SI-4 (22)
1712,ID.RA-1,SI-4 (23)
1713,ID.RA-1,SI-4 (24)
1714,ID.RA-1,SI-4 (3)
1715,ID.RA-1,SI-4 (4)
1716,ID.RA-1,SI-4 (5)
1717,ID.RA-1,SI-4 (7)
1718,ID.RA-1,SI-4 (9)
1719,ID.RA-1,SI-4a.1
1720,ID.RA-1,SI-4a.2
1721,ID.RA-1,SI-4b
1722,ID.RA-1,SI-4c.1
1723,ID.RA-1,SI-4c.2
1724,ID.RA-1,SI-4d
1725,ID.RA-1,SI-4e
1726,ID.RA-1,SI-4f
1727,ID.RA-1,SI-4g
1729,ID.RA-1,SI-5 (1)
1730,ID.RA-1,SI-5a
1731,ID.RA-1,SI-5b
1732,ID.RA-1,SI-5c
1733,ID.RA-1,SI-5d
1735,ID.RA-2,PM-15a
1736,ID.RA-2,PM-15b
1737,ID.RA-2,PM-15c
1738,ID.RA-2,PM-16
1740,ID.RA-2,SI-5 (1)
1741,ID.RA-2,SI-5a
1742,ID.RA-2,SI-5b
1743,ID.RA-2,SI-5c
1744,ID.RA-2,SI-5d
1745,ID.RA-3,PM-12
1746,ID.RA-3,PM-16
1748,ID.RA-3,RA-3a
1749,ID.RA-3,RA-3b
1750,ID.RA-3,RA-3c
1751,ID.RA-3,RA-3d
1752,ID.RA-3,RA-3e
1754,ID.RA-3,SI-5 (1)
1755,ID.RA-3,SI-5a
1756,ID.RA-3,SI-5b
1757,ID.RA-3,SI-5c
1758,ID.RA-3,SI-5d
1760,ID.RA-4,PM-11a
1761,ID.RA-4,PM-11b
1763,ID.RA-4,PM-9a
1764,ID.RA-4,PM-9b
1765,ID.RA-4,PM-9c
1767,ID.RA-4,RA-2a
1768,ID.RA-4,RA-2b
1769,ID.RA-4,RA-2c
1771,ID.RA-4,RA-3a
1772,ID.RA-4,RA-3b
1773,ID.RA-4,RA-3c
1774,ID.RA-4,RA-3d
1775,ID.RA-4,RA-3e
1776,ID.RA-4,SA-14
1777,ID.RA-5,PM-16
1779,ID.RA-5,RA-2a
1780,ID.RA-5,RA-2b
1781,ID.RA-5,RA-2c
1783,ID.RA-5,RA-3a
1784,ID.RA-5,RA-3b
1785,ID.RA-5,RA-3c
1786,ID.RA-5,RA-3d
1787,ID.RA-5,RA-3e
1789,ID.RA-6,PM-4a.1
1790,ID.RA-6,PM-4a.2
1791,ID.RA-6,PM-4a.3
1792,ID.RA-6,PM-4b
1794,ID.RA-6,PM-9a
1795,ID.RA-6,PM-9b
1796,ID.RA-6,PM-9c
1798,ID.RM-1,PM-9a
1799,ID.RM-1,PM-9b
1800,ID.RM-1,PM-9c
1802,ID.RM-2,PM-9a
1803,ID.RM-2,PM-9b
1804,ID.RM-2,PM-9c
1806,ID.RM-3,PM-11a
1807,ID.RM-3,PM-11b
1808,ID.RM-3,PM-8
1810,ID.RM-3,PM-9a
1811,ID.RM-3,PM-9b
1812,ID.RM-3,PM-9c
1813,ID.RM-3,SA-14
1815,ID.SC-1,PM-9a
1816,ID.SC-1,PM-9b
1817,ID.SC-1,PM-9c
1818,ID.SC-1,SA-12
1819,ID.SC-1,SA-12 (1)
1820,ID.SC-1,SA-12 (10)
1821,ID.SC-1,SA-12 (11)
1822,ID.SC-1,SA-12 (12)
1823,ID.SC-1,SA-12 (13)
1824,ID.SC-1,SA-12 (14)
1825,ID.SC-1,SA-12 (15)
1826,ID.SC-1,SA-12 (2)
1827,ID.SC-1,SA-12 (5)
1828,ID.SC-1,SA-12 (7)
1829,ID.SC-1,SA-12 (8)
1830,ID.SC-1,SA-12 (9)
1832,ID.SC-1,SA-9 (1)(a)
1833,ID.SC-1,SA-9 (1)(b)
1834,ID.SC-1,SA-9 (2)
1835,ID.SC-1,SA-9 (3)
1836,ID.SC-1,SA-9 (4)
1837,ID.SC-1,SA-9 (5)
1839,ID.SC-2,PM-9a
1840,ID.SC-2,PM-9b
1841,ID.SC-2,PM-9c
1843,ID.SC-2,RA-2a
1844,ID.SC-2,RA-2b
1845,ID.SC-2,RA-2c
1847,ID.SC-2,RA-3a
1848,ID.SC-2,RA-3b
1849,ID.SC-2,RA-3c
1850,ID.SC-2,RA-3d
1851,ID.SC-2,RA-3e
1852,ID.SC-2,SA-12
1853,ID.SC-2,SA-12 (1)
1854,ID.SC-2,SA-12 (10)
1855,ID.SC-2,SA-12 (11)
1856,ID.SC-2,SA-12 (12)
1857,ID.SC-2,SA-12 (13)
1858,ID.SC-2,SA-12 (14)
1859,ID.SC-2,SA-12 (15)
1860,ID.SC-2,SA-12 (2)
1861,ID.SC-2,SA-12 (5)
1862,ID.SC-2,SA-12 (7)
1863,ID.SC-2,SA-12 (8)
1864,ID.SC-2,SA-12 (9)
1865,ID.SC-2,SA-14
1867,ID.SC-2,SA-15 (1)(a)
1868,ID.SC-2,SA-15 (1)(b)
1869,ID.SC-2,SA-15 (10)
1870,ID.SC-2,SA-15 (11)
1871,ID.SC-2,SA-15 (2)
1872,ID.SC-2,SA-15 (3)
1873,ID.SC-2,SA-15 (4)
1874,ID.SC-2,SA-15 (4)(a)
1875,ID.SC-2,SA-15 (4)(b)
1876,ID.SC-2,SA-15 (4)(c)
1877,ID.SC-2,SA-15 (5)
1878,ID.SC-2,SA-15 (6)
1879,ID.SC-2,SA-15 (7)(a)
1880,ID.SC-2,SA-15 (7)(b)
1881,ID.SC-2,SA-15 (7)(c)
1882,ID.SC-2,SA-15 (7)(d)
1883,ID.SC-2,SA-15 (8)
1884,ID.SC-2,SA-15 (9)
1885,ID.SC-2,SA-15a.1
1886,ID.SC-2,SA-15a.2
1887,ID.SC-2,SA-15a.3
1888,ID.SC-2,SA-15a.4
1889,ID.SC-2,SA-15b
1891,ID.SC-3,PM-9a
1892,ID.SC-3,PM-9b
1893,ID.SC-3,PM-9c
1894,ID.SC-3,SA-11
1895,ID.SC-3,SA-11 (1)
1896,ID.SC-3,SA-11 (2)
1897,ID.SC-3,SA-11 (3)(a)
1898,ID.SC-3,SA-11 (3)(b)
1899,ID.SC-3,SA-11 (4)
1900,ID.SC-3,SA-11 (5)
1901,ID.SC-3,SA-11 (6)
1902,ID.SC-3,SA-11 (7)
1903,ID.SC-3,SA-11 (8)
1904,ID.SC-3,SA-11a
1905,ID.SC-3,SA-11b
1906,ID.SC-3,SA-11c
1907,ID.SC-3,SA-11d
1908,ID.SC-3,SA-11e
1909,ID.SC-3,SA-12
1910,ID.SC-3,SA-12 (1)
1911,ID.SC-3,SA-12 (10)
1912,ID.SC-3,SA-12 (11)
1913,ID.SC-3,SA-12 (12)
1914,ID.SC-3,SA-12 (13)
1915,ID.SC-3,SA-12 (14)
1916,ID.SC-3,SA-12 (15)
1917,ID.SC-3,SA-12 (2)
1918,ID.SC-3,SA-12 (5)
1919,ID.SC-3,SA-12 (7)
1920,ID.SC-3,SA-12 (8)
1921,ID.SC-3,SA-12 (9)
1923,ID.SC-3,SA-9 (1)(a)
1924,ID.SC-3,SA-9 (1)(b)
1925,ID.SC-3,SA-9 (2)
1926,ID.SC-3,SA-9 (3)
1927,ID.SC-3,SA-9 (4)
1928,ID.SC-3,SA-9 (5)
1929,ID.SC-3,SA-9a
1930,ID.SC-3,SA-9b
1931,ID.SC-3,SA-9c
1933,ID.SC-4,AU-12 (1)
1934,ID.SC-4,AU-12 (2)
1935,ID.SC-4,AU-12 (3)
1936,ID.SC-4,AU-12a
1937,ID.SC-4,AU-12b
1938,ID.SC-4,AU-12c
1939,ID.SC-4,AU-16
1940,ID.SC-4,AU-16 (1)
1941,ID.SC-4,AU-16 (2)
1943,ID.SC-4,AU-2 (3)
1944,ID.SC-4,AU-2a
1945,ID.SC-4,AU-2b
1946,ID.SC-4,AU-2c
1947,ID.SC-4,AU-2d
1949,ID.SC-4,AU-6 (1)
1950,ID.SC-4,AU-6 (10)
1951,ID.SC-4,AU-6 (3)
1952,ID.SC-4,AU-6 (4)
1953,ID.SC-4,AU-6 (5)
1954,ID.SC-4,AU-6 (6)
1955,ID.SC-4,AU-6 (7)
1956,ID.SC-4,AU-6 (8)
1957,ID.SC-4,AU-6 (9)
1958,ID.SC-4,AU-6a
1959,ID.SC-4,AU-6b
1961,ID.SC-4,PS-7a
1962,ID.SC-4,PS-7b
1963,ID.SC-4,PS-7c
1964,ID.SC-4,PS-7d
1965,ID.SC-4,PS-7e
1966,ID.SC-4,SA-12
1967,ID.SC-4,SA-12 (1)
1968,ID.SC-4,SA-12 (10)
1969,ID.SC-4,SA-12 (11)
1970,ID.SC-4,SA-12 (12)
1971,ID.SC-4,SA-12 (13)
1972,ID.SC-4,SA-12 (14)
1973,ID.SC-4,SA-12 (15)
1974,ID.SC-4,SA-12 (2)
1975,ID.SC-4,SA-12 (5)
1976,ID.SC-4,SA-12 (7)
1977,ID.SC-4,SA-12 (8)
1978,ID.SC-4,SA-12 (9)
1980,ID.SC-4,SA-9 (1)(a)
1981,ID.SC-4,SA-9 (1)(b)
1982,ID.SC-4,SA-9 (2)
1983,ID.SC-4,SA-9 (3)
1984,ID.SC-4,SA-9 (4)
1985,ID.SC-4,SA-9 (5)
1986,ID.SC-4,SA-9a
1987,ID.SC-4,SA-9b
1988,ID.SC-4,SA-9c
1990,ID.SC-5,CP-2 (1)
1991,ID.SC-5,CP-2 (2)
1992,ID.SC-5,CP-2 (3)
1993,ID.SC-5,CP-2 (4)
1994,ID.SC-5,CP-2 (5)
1995,ID.SC-5,CP-2 (6)
1996,ID.SC-5,CP-2 (7)
1997,ID.SC-5,CP-2 (8)
1998,ID.SC-5,CP-2a.1
1999,ID.SC-5,CP-2a.2
2000,ID.SC-5,CP-2a.3
2001,ID.SC-5,CP-2a.4
2002,ID.SC-5,CP-2a.5
2003,ID.SC-5,CP-2a.6
2004,ID.SC-5,CP-2b
2005,ID.SC-5,CP-2c
2006,ID.SC-5,CP-2d
2007,ID.SC-5,CP-2e
2008,ID.SC-5,CP-2f
2009,ID.SC-5,CP-2g
2011,ID.SC-5,CP-4 (1)
2012,ID.SC-5,CP-4 (2)
2013,ID.SC-5,CP-4 (2)(a)
2014,ID.SC-5,CP-4 (2)(b)
2015,ID.SC-5,CP-4 (3)
2016,ID.SC-5,CP-4 (4)
2017,ID.SC-5,CP-4a
2018,ID.SC-5,CP-4b
2019,ID.SC-5,CP-4c
2020,ID.SC-5,IR-3
2021,ID.SC-5,IR-3 (1)
2022,ID.SC-5,IR-3 (2)
2024,ID.SC-5,IR-4 (1)
2025,ID.SC-5,IR-4 (10)
2026,ID.SC-5,IR-4 (2)
2027,ID.SC-5,IR-4 (3)
2028,ID.SC-5,IR-4 (4)
2029,ID.SC-5,IR-4 (5)
2030,ID.SC-5,IR-4 (6)
2031,ID.SC-5,IR-4 (7)
2032,ID.SC-5,IR-4 (8)
2033,ID.SC-5,IR-4 (9)
2034,ID.SC-5,IR-4a
2035,ID.SC-5,IR-4b
2036,ID.SC-5,IR-4c
2038,ID.SC-5,IR-6 (1)
2039,ID.SC-5,IR-6 (2)
2040,ID.SC-5,IR-6 (3)
2041,ID.SC-5,IR-6a
2042,ID.SC-5,IR-6b
2044,ID.SC-5,IR-8a.1
2045,ID.SC-5,IR-8a.2
2046,ID.SC-5,IR-8a.3
2047,ID.SC-5,IR-8a.4
2048,ID.SC-5,IR-8a.5
2049,ID.SC-5,IR-8a.6
2050,ID.SC-5,IR-8a.7
2051,ID.SC-5,IR-8a.8
2052,ID.SC-5,IR-8b
2053,ID.SC-5,IR-8c
2054,ID.SC-5,IR-8d
2055,ID.SC-5,IR-8e
2056,ID.SC-5,IR-8f
2058,ID.SC-5,IR-9 (1)
2059,ID.SC-5,IR-9 (2)
2060,ID.SC-5,IR-9 (3)
2061,ID.SC-5,IR-9 (4)
2062,ID.SC-5,IR-9a
2063,ID.SC-5,IR-9b
2064,ID.SC-5,IR-9c
2065,ID.SC-5,IR-9d
2066,ID.SC-5,IR-9e
2067,ID.SC-5,IR-9f
2069,PR.AC-1,AC-1.a.1.
2070,PR.AC-1,AC-1.a.2.
2071,PR.AC-1,AC-1.b.1.
2072,PR.AC-1,AC-1.b.2.
2074,PR.AC-1,AC-2 (1)
2075,PR.AC-1,AC-2 (10)
2076,PR.AC-1,AC-2 (11)
2077,PR.AC-1,AC-2 (12)(a)
2078,PR.AC-1,AC-2 (12)(b)
2079,PR.AC-1,AC-2 (13)
2080,PR.AC-1,AC-2 (2)
2081,PR.AC-1,AC-2 (3)
2082,PR.AC-1,AC-2 (4)
2083,PR.AC-1,AC-2 (5)
2084,PR.AC-1,AC-2 (6)
2085,PR.AC-1,AC-2 (7)(a)
2086,PR.AC-1,AC-2 (7)(b)
2087,PR.AC-1,AC-2 (7)(c)
2088,PR.AC-1,AC-2 (8)
2089,PR.AC-1,AC-2 (9)
2091,PR.AC-1,IA-10
2092,PR.AC-1,IA-11
2093,PR.AC-1,IA-1a.1
2094,PR.AC-1,IA-1a.2
2095,PR.AC-1,IA-1b.1
2096,PR.AC-1,IA-1b.2
2097,PR.AC-1,IA-2
2098,PR.AC-1,IA-2 (1)
2099,PR.AC-1,IA-2 (10)
2100,PR.AC-1,IA-2 (11)
2101,PR.AC-1,IA-2 (12)
2102,PR.AC-1,IA-2 (13)
2103,PR.AC-1,IA-2 (2)
2104,PR.AC-1,IA-2 (3)
2105,PR.AC-1,IA-2 (4)
2106,PR.AC-1,IA-2 (5)
2107,PR.AC-1,IA-2 (6)
2108,PR.AC-1,IA-2 (7)
2109,PR.AC-1,IA-2 (8)
2110,PR.AC-1,IA-2 (9)
2111,PR.AC-1,IA-3
2112,PR.AC-1,IA-3 (1)
2113,PR.AC-1,IA-3 (3)(a)
2114,PR.AC-1,IA-3 (3)(b)
2115,PR.AC-1,IA-3 (4)
2117,PR.AC-1,IA-4 (1)
2118,PR.AC-1,IA-4 (2)
2119,PR.AC-1,IA-4 (3)
2120,PR.AC-1,IA-4 (4)
2121,PR.AC-1,IA-4 (5)
2122,PR.AC-1,IA-4 (6)
2123,PR.AC-1,IA-4 (7)
2124,PR.AC-1,IA-4a
2125,PR.AC-1,IA-4b
2126,PR.AC-1,IA-4c
2127,PR.AC-1,IA-4d
2128,PR.AC-1,IA-4e
2130,PR.AC-1,IA-5 (1)(a)
2131,PR.AC-1,IA-5 (1)(b)
2132,PR.AC-1,IA-5 (1)(c)
2133,PR.AC-1,IA-5 (1)(d)
2134,PR.AC-1,IA-5 (1)(e)
2135,PR.AC-1,IA-5 (1)(f)
2136,PR.AC-1,IA-5 (10)
2137,PR.AC-1,IA-5 (11)
2138,PR.AC-1,IA-5 (12)
2139,PR.AC-1,IA-5 (13)
2140,PR.AC-1,IA-5 (14)
2141,PR.AC-1,IA-5 (15)
2142,PR.AC-1,IA-5 (2)(a)
2143,PR.AC-1,IA-5 (2)(b)
2144,PR.AC-1,IA-5 (2)(c)
2145,PR.AC-1,IA-5 (2)(d)
2146,PR.AC-1,IA-5 (3)
2147,PR.AC-1,IA-5 (4)
2148,PR.AC-1,IA-5 (5)
2149,PR.AC-1,IA-5 (6)
2150,PR.AC-1,IA-5 (7)
2151,PR.AC-1,IA-5 (8)
2152,PR.AC-1,IA-5 (9)
2153,PR.AC-1,IA-5a
2154,PR.AC-1,IA-5b
2155,PR.AC-1,IA-5c
2156,PR.AC-1,IA-5d
2157,PR.AC-1,IA-5e
2158,PR.AC-1,IA-5f
2159,PR.AC-1,IA-5g
2160,PR.AC-1,IA-5h
2161,PR.AC-1,IA-5i
2162,PR.AC-1,IA-5j
2163,PR.AC-1,IA-6
2164,PR.AC-1,IA-7
2165,PR.AC-1,IA-8
2166,PR.AC-1,IA-8 (1)
2167,PR.AC-1,IA-8 (2)
2168,PR.AC-1,IA-8 (3)
2169,PR.AC-1,IA-8 (4)
2170,PR.AC-1,IA-8 (5)
2171,PR.AC-1,IA-9
2172,PR.AC-1,IA-9 (1)
2173,PR.AC-1,IA-9 (2)
2175,PR.AC-2,PE-2 (1)
2176,PR.AC-2,PE-2 (2)
2177,PR.AC-2,PE-2 (3)
2178,PR.AC-2,PE-2a
2179,PR.AC-2,PE-2b
2180,PR.AC-2,PE-2c
2181,PR.AC-2,PE-2d
2183,PR.AC-2,PE-3 (1)
2184,PR.AC-2,PE-3 (2)
2185,PR.AC-2,PE-3 (3)
2186,PR.AC-2,PE-3 (4)
2187,PR.AC-2,PE-3 (5)
2188,PR.AC-2,PE-3 (6)
2189,PR.AC-2,PE-3a.1
2190,PR.AC-2,PE-3a.2
2191,PR.AC-2,PE-3b
2192,PR.AC-2,PE-3c
2193,PR.AC-2,PE-3d
2194,PR.AC-2,PE-3e
2195,PR.AC-2,PE-3f
2196,PR.AC-2,PE-3g
2197,PR.AC-2,PE-4
2198,PR.AC-2,PE-5
2199,PR.AC-2,PE-5 (1)(a)
2200,PR.AC-2,PE-5 (1)(b)
2201,PR.AC-2,PE-5 (2)(a)
2202,PR.AC-2,PE-5 (2)(b)
2203,PR.AC-2,PE-5 (3)
2205,PR.AC-2,PE-6 (1)
2206,PR.AC-2,PE-6 (2)
2207,PR.AC-2,PE-6 (3)
2208,PR.AC-2,PE-6 (4)
2209,PR.AC-2,PE-6a
2210,PR.AC-2,PE-6b
2211,PR.AC-2,PE-6c
2213,PR.AC-2,PE-8 (1)
2214,PR.AC-2,PE-8a
2215,PR.AC-2,PE-8b
2217,PR.AC-3,AC-1.a.1.
2218,PR.AC-3,AC-1.a.2.
2219,PR.AC-3,AC-1.b.1.
2220,PR.AC-3,AC-1.b.2.
2222,PR.AC-3,AC-17 (1)
2223,PR.AC-3,AC-17 (2)
2224,PR.AC-3,AC-17 (3)
2225,PR.AC-3,AC-17 (4)(a)
2226,PR.AC-3,AC-17 (4)(b)
2227,PR.AC-3,AC-17 (6)
2228,PR.AC-3,AC-17 (9)
2229,PR.AC-3,AC-17a.
2230,PR.AC-3,AC-17b.
2232,PR.AC-3,AC-19 (4)(a)
2233,PR.AC-3,AC-19 (4)(b)(1)
2234,PR.AC-3,AC-19 (4)(b)(2)
2235,PR.AC-3,AC-19 (4)(b)(3)
2236,PR.AC-3,AC-19 (4)(b)(4)
2237,PR.AC-3,AC-19 (4)(c)
2238,PR.AC-3,AC-19 (5)
2239,PR.AC-3,AC-19a.
2240,PR.AC-3,AC-19b.
2242,PR.AC-3,AC-20 (1)(a)
2243,PR.AC-3,AC-20 (1)(b)
2244,PR.AC-3,AC-20 (2)
2245,PR.AC-3,AC-20 (3)
2246,PR.AC-3,AC-20 (4)
2247,PR.AC-3,AC-20a.
2248,PR.AC-3,AC-20b.
2250,PR.AC-3,SC-15 (1)
2251,PR.AC-3,SC-15 (3)
2252,PR.AC-3,SC-15 (4)
2253,PR.AC-3,SC-15a
2254,PR.AC-3,SC-15b
2256,PR.AC-4,AC-1.a.1.
2257,PR.AC-4,AC-1.a.2.
2258,PR.AC-4,AC-1.b.1.
2259,PR.AC-4,AC-1.b.2.
2261,PR.AC-4,AC-14a.
2262,PR.AC-4,AC-14b.
2264,PR.AC-4,AC-16 (1)
2265,PR.AC-4,AC-16 (10)
2266,PR.AC-4,AC-16 (2)
2267,PR.AC-4,AC-16 (3)
2268,PR.AC-4,AC-16 (4)
2269,PR.AC-4,AC-16 (5)
2270,PR.AC-4,AC-16 (6)
2271,PR.AC-4,AC-16 (7)
2272,PR.AC-4,AC-16 (8)
2273,PR.AC-4,AC-16 (9)
2274,PR.AC-4,AC-16a.
2275,PR.AC-4,AC-16b.
2276,PR.AC-4,AC-16c.
2277,PR.AC-4,AC-16d.
2279,PR.AC-4,AC-2 (1)
2280,PR.AC-4,AC-2 (10)
2281,PR.AC-4,AC-2 (11)
2282,PR.AC-4,AC-2 (12)(a)
2283,PR.AC-4,AC-2 (12)(b)
2284,PR.AC-4,AC-2 (13)
2285,PR.AC-4,AC-2 (2)
2286,PR.AC-4,AC-2 (3)
2287,PR.AC-4,AC-2 (4)
2288,PR.AC-4,AC-2 (5)
2289,PR.AC-4,AC-2 (6)
2290,PR.AC-4,AC-2 (7)(a)
2291,PR.AC-4,AC-2 (7)(b)
2292,PR.AC-4,AC-2 (7)(c)
2293,PR.AC-4,AC-2 (8)
2294,PR.AC-4,AC-2 (9)
2295,PR.AC-4,AC-24
2296,PR.AC-4,AC-24 (1)
2297,PR.AC-4,AC-24 (2)
2298,PR.AC-4,AC-2a.
2299,PR.AC-4,AC-2b.
2300,PR.AC-4,AC-2c.
2301,PR.AC-4,AC-2d.
2302,PR.AC-4,AC-2e.
2303,PR.AC-4,AC-2f.
2304,PR.AC-4,AC-2g.
2305,PR.AC-4,AC-2h.1.
2306,PR.AC-4,AC-2h.2.
2307,PR.AC-4,AC-2h.3.
2308,PR.AC-4,AC-2i.1.
2309,PR.AC-4,AC-2i.2.
2310,PR.AC-4,AC-2i.3.
2311,PR.AC-4,AC-2j.
2312,PR.AC-4,AC-2k.
2313,PR.AC-4,AC-3
2314,PR.AC-4,AC-3 (10)
2315,PR.AC-4,AC-3 (2)
2316,PR.AC-4,AC-3 (3)(a)
2317,PR.AC-4,AC-3 (3)(b)(1)
2318,PR.AC-4,AC-3 (3)(b)(2)
2319,PR.AC-4,AC-3 (3)(b)(3)
2320,PR.AC-4,AC-3 (3)(b)(4)
2321,PR.AC-4,AC-3 (3)(b)(5)
2322,PR.AC-4,AC-3 (3)(c)
2323,PR.AC-4,AC-3 (4)(a)
2324,PR.AC-4,AC-3 (4)(b)
2325,PR.AC-4,AC-3 (4)(c)
2326,PR.AC-4,AC-3 (4)(d)
2327,PR.AC-4,AC-3 (4)(e)
2328,PR.AC-4,AC-3 (5)
2329,PR.AC-4,AC-3 (7)
2330,PR.AC-4,AC-3 (8)
2331,PR.AC-4,AC-3 (9)(a)
2332,PR.AC-4,AC-3 (9)(b)
2334,PR.AC-4,AC-5a.
2335,PR.AC-4,AC-5b
2336,PR.AC-4,AC-5c.
2337,PR.AC-4,AC-6
2338,PR.AC-4,AC-6 (1)
2339,PR.AC-4,AC-6 (10)
2340,PR.AC-4,AC-6 (2)
2341,PR.AC-4,AC-6 (3)
2342,PR.AC-4,AC-6 (4)
2343,PR.AC-4,AC-6 (5)
2344,PR.AC-4,AC-6 (6)
2345,PR.AC-4,AC-6 (7)(a)
2346,PR.AC-4,AC-6 (7)(b)
2347,PR.AC-4,AC-6 (8)
2348,PR.AC-4,AC-6 (9)
2349,PR.AC-5,AC-10
2350,PR.AC-5,AC-4
2351,PR.AC-5,AC-4 (1)
2352,PR.AC-5,AC-4 (10)
2353,PR.AC-5,AC-4 (11)
2354,PR.AC-5,AC-4 (12)
2355,PR.AC-5,AC-4 (13)
2356,PR.AC-5,AC-4 (14)
2357,PR.AC-5,AC-4 (15)
2358,PR.AC-5,AC-4 (17)
2359,PR.AC-5,AC-4 (18)
2360,PR.AC-5,AC-4 (19)
2361,PR.AC-5,AC-4 (2)
2362,PR.AC-5,AC-4 (20)
2363,PR.AC-5,AC-4 (21)
2364,PR.AC-5,AC-4 (22)
2365,PR.AC-5,AC-4 (3)
2366,PR.AC-5,AC-4 (4)
2367,PR.AC-5,AC-4 (5)
2368,PR.AC-5,AC-4 (6)
2369,PR.AC-5,AC-4 (7)
2370,PR.AC-5,AC-4 (8)
2371,PR.AC-5,AC-4 (9)
2373,PR.AC-5,SC-7 (10)
2374,PR.AC-5,SC-7 (11)
2375,PR.AC-5,SC-7 (12)
2376,PR.AC-5,SC-7 (13)
2377,PR.AC-5,SC-7 (14)
2378,PR.AC-5,SC-7 (15)
2379,PR.AC-5,SC-7 (16)
2380,PR.AC-5,SC-7 (17)
2381,PR.AC-5,SC-7 (18)
2382,PR.AC-5,SC-7 (19)
2383,PR.AC-5,SC-7 (20)
2384,PR.AC-5,SC-7 (21)
2385,PR.AC-5,SC-7 (22)
2386,PR.AC-5,SC-7 (23)
2387,PR.AC-5,SC-7 (3)
2388,PR.AC-5,SC-7 (4)(a)
2389,PR.AC-5,SC-7 (4)(b)
2390,PR.AC-5,SC-7 (4)(c)
2391,PR.AC-5,SC-7 (4)(d)
2392,PR.AC-5,SC-7 (4)(e)
2393,PR.AC-5,SC-7 (5)
2394,PR.AC-5,SC-7 (7)
2395,PR.AC-5,SC-7 (8)
2396,PR.AC-5,SC-7 (9)(a)
2397,PR.AC-5,SC-7 (9)(b)
2398,PR.AC-5,SC-7a
2399,PR.AC-5,SC-7b
2400,PR.AC-5,SC-7c
2402,PR.AC-6,AC-1.a.1.
2403,PR.AC-6,AC-1.a.2.
2404,PR.AC-6,AC-1.b.1.
2405,PR.AC-6,AC-1.b.2.
2407,PR.AC-6,AC-16 (1)
2408,PR.AC-6,AC-16 (10)
2409,PR.AC-6,AC-16 (2)
2410,PR.AC-6,AC-16 (3)
2411,PR.AC-6,AC-16 (4)
