CSFSP80053Index,CSFID,CSFSubcategoryIndex,SP88053ID,SP80053ControlDetailIndex
2328,PR.AC-4,4,AC-3 (5),129
2329,PR.AC-4,4,AC-3 (7),130
2330,PR.AC-4,4,AC-3 (8),131
2331,PR.AC-4,4,AC-3 (9)(a),132
2332,PR.AC-4,4,AC-3 (9)(b),133
2333,PR.AC-4,4,AC-5,156
2334,PR.AC-4,4,AC-5a,157
2335,PR.AC-4,4,AC-5b,158
2336,PR.AC-4,4,AC-5c,159
2337,PR.AC-4,4,AC-6,160
2338,PR.AC-4,4,AC-6 (1),161
2339,PR.AC-4,4,AC-6 (10),162
2340,PR.AC-4,4,AC-6 (2),163
2341,PR.AC-4,4,AC-6 (3),164
2342,PR.AC-4,4,AC-6 (4),165
2343,PR.AC-4,4,AC-6 (5),166
2344,PR.AC-4,4,AC-6 (6),167
2345,PR.AC-4,4,AC-6 (7)(a),168
2346,PR.AC-4,4,AC-6 (7)(b),169
2347,PR.AC-4,4,AC-6 (8),170
2348,PR.AC-4,4,AC-6 (9),171
2349,PR.AC-5,5,AC-10,6
2350,PR.AC-5,5,AC-4,134
2351,PR.AC-5,5,AC-4 (1),135
2352,PR.AC-5,5,AC-4 (10),136
2353,PR.AC-5,5,AC-4 (11),137
2354,PR.AC-5,5,AC-4 (12),138
2355,PR.AC-5,5,AC-4 (13),139
2356,PR.AC-5,5,AC-4 (14),140
2357,PR.AC-5,5,AC-4 (15),141
2358,PR.AC-5,5,AC-4 (17),142
2359,PR.AC-5,5,AC-4 (18),143
2360,PR.AC-5,5,AC-4 (19),144
2361,PR.AC-5,5,AC-4 (2),145
2362,PR.AC-5,5,AC-4 (20),146
2363,PR.AC-5,5,AC-4 (21),147
2364,PR.AC-5,5,AC-4 (22),148
2365,PR.AC-5,5,AC-4 (3),149
2366,PR.AC-5,5,AC-4 (4),150
2367,PR.AC-5,5,AC-4 (5),151
2368,PR.AC-5,5,AC-4 (6),152
2369,PR.AC-5,5,AC-4 (7),153
2370,PR.AC-5,5,AC-4 (8),154
2371,PR.AC-5,5,AC-4 (9),155
2372,PR.AC-5,5,SC-7,1300
2373,PR.AC-5,5,SC-7 (10),1301
2374,PR.AC-5,5,SC-7 (11),1302
2375,PR.AC-5,5,SC-7 (12),1303
2376,PR.AC-5,5,SC-7 (13),1304
2377,PR.AC-5,5,SC-7 (14),1305
2378,PR.AC-5,5,SC-7 (15),1306
2379,PR.AC-5,5,SC-7 (16),1307
2380,PR.AC-5,5,SC-7 (17),1308
2381,PR.AC-5,5,SC-7 (18),1309
2382,PR.AC-5,5,SC-7 (19),1310
2383,PR.AC-5,5,SC-7 (20),1311
2384,PR.AC-5,5,SC-7 (21),1312
2385,PR.AC-5,5,SC-7 (22),1313
2386,PR.AC-5,5,SC-7 (23),1314
2387,PR.AC-5,5,SC-7 (3),1315
2388,PR.AC-5,5,SC-7 (4)(a),1316
2389,PR.AC-5,5,SC-7 (4)(b),1317
2390,PR.AC-5,5,SC-7 (4)(c),1318
2391,PR.AC-5,5,SC-7 (4)(d),1319
2392,PR.AC-5,5,SC-7 (4)(e),1320
2393,PR.AC-5,5,SC-7 (5),1321
2394,PR.AC-5,5,SC-7 (7),1322
2395,PR.AC-5,5,SC-7 (8),1323
2396,PR.AC-5,5,SC-7 (9)(a),1324
2397,PR.AC-5,5,SC-7 (9)(b),1325
2398,PR.AC-5,5,SC-7a,1326
2399,PR.AC-5,5,SC-7b,1327
2400,PR.AC-5,5,SC-7c,1328
2401,PR.AC-6,6,AC-1,1
2402,PR.AC-6,6,AC-1.a.1,2
2403,PR.AC-6,6,AC-1.a.2,3
2404,PR.AC-6,6,AC-1.b.1,4
2405,PR.AC-6,6,AC-1.b.2,5
2406,PR.AC-6,6,AC-16,17
2407,PR.AC-6,6,AC-16 (1),18
2408,PR.AC-6,6,AC-16 (10),19
2409,PR.AC-6,6,AC-16 (2),20
2410,PR.AC-6,6,AC-16 (3),21
2411,PR.AC-6,6,AC-16 (4),22
2412,PR.AC-6,6,AC-16 (5),23
2413,PR.AC-6,6,AC-16 (6),24
2414,PR.AC-6,6,AC-16 (7),25
2415,PR.AC-6,6,AC-16 (8),26
2416,PR.AC-6,6,AC-16 (9),27
2417,PR.AC-6,6,AC-16a,28
2418,PR.AC-6,6,AC-16b,29
2419,PR.AC-6,6,AC-16c,30
2420,PR.AC-6,6,AC-16d,31
2421,PR.AC-6,6,AC-19,49
2422,PR.AC-6,6,AC-19 (4)(a),50
2423,PR.AC-6,6,AC-19 (4)(b)(1),51
2424,PR.AC-6,6,AC-19 (4)(b)(2),52
2425,PR.AC-6,6,AC-19 (4)(b)(3),53
2426,PR.AC-6,6,AC-19 (4)(b)(4),54
2427,PR.AC-6,6,AC-19 (4)(c),55
2428,PR.AC-6,6,AC-19 (5),56
2429,PR.AC-6,6,AC-19a,57
2430,PR.AC-6,6,AC-19b,58
2431,PR.AC-6,6,AC-2,59
2432,PR.AC-6,6,AC-2 (1),60
2433,PR.AC-6,6,AC-2 (10),61
2434,PR.AC-6,6,AC-2 (11),62
2435,PR.AC-6,6,AC-2 (12)(a),63
2436,PR.AC-6,6,AC-2 (12)(b),64
2437,PR.AC-6,6,AC-2 (13),65
2438,PR.AC-6,6,AC-2 (2),66
2439,PR.AC-6,6,AC-2 (3),67
2440,PR.AC-6,6,AC-2 (4),68
2441,PR.AC-6,6,AC-2 (5),69
2442,PR.AC-6,6,AC-2 (6),70
2443,PR.AC-6,6,AC-2 (7)(a),71
2444,PR.AC-6,6,AC-2 (7)(b),72
2445,PR.AC-6,6,AC-2 (7)(c),73
2446,PR.AC-6,6,AC-2 (8),74
2447,PR.AC-6,6,AC-2 (9),75
2448,PR.AC-6,6,AC-24,95
2449,PR.AC-6,6,AC-24 (1),96
2450,PR.AC-6,6,AC-24 (2),97
2451,PR.AC-6,6,AC-2a,99
2452,PR.AC-6,6,AC-2b,100
2453,PR.AC-6,6,AC-2c,101
2454,PR.AC-6,6,AC-2d,102
2455,PR.AC-6,6,AC-2e,103
2456,PR.AC-6,6,AC-2f,104
2457,PR.AC-6,6,AC-2g,105
2458,PR.AC-6,6,AC-2h.1,106
2459,PR.AC-6,6,AC-2h.2,107
2460,PR.AC-6,6,AC-2h.3,108
2461,PR.AC-6,6,AC-2i.1,109
2462,PR.AC-6,6,AC-2i.2,110
2463,PR.AC-6,6,AC-2i.3,111
2464,PR.AC-6,6,AC-2j,112
2465,PR.AC-6,6,AC-2k,113
2466,PR.AC-6,6,AC-3,114
2467,PR.AC-6,6,AC-3 (10),115
2468,PR.AC-6,6,AC-3 (2),116
2469,PR.AC-6,6,AC-3 (3)(a),117
2470,PR.AC-6,6,AC-3 (3)(b)(1),118
2471,PR.AC-6,6,AC-3 (3)(b)(2),119
2472,PR.AC-6,6,AC-3 (3)(b)(3),120
2473,PR.AC-6,6,AC-3 (3)(b)(4),121
2474,PR.AC-6,6,AC-3 (3)(b)(5),122
2475,PR.AC-6,6,AC-3 (3)(c),123
2476,PR.AC-6,6,AC-3 (4)(a),124
2477,PR.AC-6,6,AC-3 (4)(b),125
2478,PR.AC-6,6,AC-3 (4)(c),126
2479,PR.AC-6,6,AC-3 (4)(d),127
2480,PR.AC-6,6,AC-3 (4)(e),128
2481,PR.AC-6,6,AC-3 (5),129
2482,PR.AC-6,6,AC-3 (7),130
2483,PR.AC-6,6,AC-3 (8),131
2484,PR.AC-6,6,AC-3 (9)(a),132
2485,PR.AC-6,6,AC-3 (9)(b),133
2486,PR.AC-6,6,IA-1,525
2487,PR.AC-6,6,IA-1a.1,528
2488,PR.AC-6,6,IA-1a.2,529
2489,PR.AC-6,6,IA-1b.1,530
2490,PR.AC-6,6,IA-1b.2,531
2491,PR.AC-6,6,IA-2,532
2492,PR.AC-6,6,IA-2 (1),533
2493,PR.AC-6,6,IA-2 (10),534
2494,PR.AC-6,6,IA-2 (11),535
2495,PR.AC-6,6,IA-2 (12),536
2496,PR.AC-6,6,IA-2 (13),537
2497,PR.AC-6,6,IA-2 (2),538
2498,PR.AC-6,6,IA-2 (3),539
2499,PR.AC-6,6,IA-2 (4),540
2500,PR.AC-6,6,IA-2 (5),541
2501,PR.AC-6,6,IA-2 (6),542
2502,PR.AC-6,6,IA-2 (7),543
2503,PR.AC-6,6,IA-2 (8),544
2504,PR.AC-6,6,IA-2 (9),545
2505,PR.AC-6,6,IA-4,551
2506,PR.AC-6,6,IA-4 (1),552
2507,PR.AC-6,6,IA-4 (2),553
2508,PR.AC-6,6,IA-4 (3),554
2509,PR.AC-6,6,IA-4 (4),555
2510,PR.AC-6,6,IA-4 (5),556
2511,PR.AC-6,6,IA-4 (6),557
2512,PR.AC-6,6,IA-4 (7),558
2513,PR.AC-6,6,IA-4a,559
2514,PR.AC-6,6,IA-4b,560
2515,PR.AC-6,6,IA-4c,561
2516,PR.AC-6,6,IA-4d,562
2517,PR.AC-6,6,IA-4e,563
2518,PR.AC-6,6,IA-5,564
2519,PR.AC-6,6,IA-5 (1)(a),565
2520,PR.AC-6,6,IA-5 (1)(b),566
2521,PR.AC-6,6,IA-5 (1)(c),567
2522,PR.AC-6,6,IA-5 (1)(d),568
2523,PR.AC-6,6,IA-5 (1)(e),569
2524,PR.AC-6,6,IA-5 (1)(f),570
2525,PR.AC-6,6,IA-5 (10),571
2526,PR.AC-6,6,IA-5 (11),572
2527,PR.AC-6,6,IA-5 (12),573
2528,PR.AC-6,6,IA-5 (13),574
2529,PR.AC-6,6,IA-5 (14),575
2530,PR.AC-6,6,IA-5 (15),576
2531,PR.AC-6,6,IA-5 (2)(a),577
2532,PR.AC-6,6,IA-5 (2)(b),578
2533,PR.AC-6,6,IA-5 (2)(c),579
2534,PR.AC-6,6,IA-5 (2)(d),580
2535,PR.AC-6,6,IA-5 (3),581
2536,PR.AC-6,6,IA-5 (4),582
2537,PR.AC-6,6,IA-5 (5),583
2538,PR.AC-6,6,IA-5 (6),584
2539,PR.AC-6,6,IA-5 (7),585
2540,PR.AC-6,6,IA-5 (8),586
2541,PR.AC-6,6,IA-5 (9),587
2542,PR.AC-6,6,IA-5a,588
2543,PR.AC-6,6,IA-5b,589
2544,PR.AC-6,6,IA-5c,590
2545,PR.AC-6,6,IA-5d,591
2546,PR.AC-6,6,IA-5e,592
2547,PR.AC-6,6,IA-5f,593
2548,PR.AC-6,6,IA-5g,594
2549,PR.AC-6,6,IA-5h,595
2550,PR.AC-6,6,IA-5i,596
2551,PR.AC-6,6,IA-5j,597
2552,PR.AC-6,6,IA-8,600
2553,PR.AC-6,6,IA-8 (1),601
2554,PR.AC-6,6,IA-8 (2),602
2555,PR.AC-6,6,IA-8 (3),603
2556,PR.AC-6,6,IA-8 (4),604
2557,PR.AC-6,6,IA-8 (5),605
2558,PR.AC-6,6,PE-2,808
2559,PR.AC-6,6,PE-2 (1),809
2560,PR.AC-6,6,PE-2 (2),810
2561,PR.AC-6,6,PE-2 (3),811
2562,PR.AC-6,6,PE-2a,815
2563,PR.AC-6,6,PE-2b,816
2564,PR.AC-6,6,PE-2c,817
2565,PR.AC-6,6,PE-2d,818
2566,PR.AC-6,6,PS-3,949
2567,PR.AC-6,6,PS-3 (1),950
2568,PR.AC-6,6,PS-3 (2),951
2569,PR.AC-6,6,PS-3 (3)(a),952
2570,PR.AC-6,6,PS-3 (3)(b),953
2571,PR.AC-6,6,PS-3a,954
2572,PR.AC-6,6,PS-3b,955
2573,PR.AC-7,7,AC-11,7
2574,PR.AC-7,7,AC-11 (1),8
2575,PR.AC-7,7,AC-11a,9
2576,PR.AC-7,7,AC-11b,10
2577,PR.AC-7,7,AC-12,11
2578,PR.AC-7,7,AC-12 (1)(a),12
2579,PR.AC-7,7,AC-12 (1)(b),13
2580,PR.AC-7,7,AC-14,14
2581,PR.AC-7,7,AC-14a,15
2582,PR.AC-7,7,AC-14b,16
2583,PR.AC-7,7,AC-7,172
2584,PR.AC-7,7,AC-7 (2),173
2585,PR.AC-7,7,AC-7a,174
2586,PR.AC-7,7,AC-7b,175
2587,PR.AC-7,7,AC-8,176
2588,PR.AC-7,7,AC-8a.1,177
2589,PR.AC-7,7,AC-8a.2,178
2590,PR.AC-7,7,AC-8a.3,179
2591,PR.AC-7,7,AC-8a.4,180
2592,PR.AC-7,7,AC-8b,181
2593,PR.AC-7,7,AC-8c.1,182
2594,PR.AC-7,7,AC-8c.2,183
2595,PR.AC-7,7,AC-8c.3,184
2596,PR.AC-7,7,AC-9,185
2597,PR.AC-7,7,AC-9 (1),186
2598,PR.AC-7,7,AC-9 (2),187
2599,PR.AC-7,7,AC-9 (3),188
2600,PR.AC-7,7,AC-9 (4),189
2601,PR.AC-7,7,IA-1,525
2602,PR.AC-7,7,IA-10,526
2603,PR.AC-7,7,IA-11,527
2604,PR.AC-7,7,IA-1a.1,528
2605,PR.AC-7,7,IA-1a.2,529
2606,PR.AC-7,7,IA-1b.1,530
2607,PR.AC-7,7,IA-1b.2,531
2608,PR.AC-7,7,IA-2,532
2609,PR.AC-7,7,IA-2 (1),533
2610,PR.AC-7,7,IA-2 (10),534
2611,PR.AC-7,7,IA-2 (11),535
2612,PR.AC-7,7,IA-2 (12),536
2613,PR.AC-7,7,IA-2 (13),537
2614,PR.AC-7,7,IA-2 (2),538
2615,PR.AC-7,7,IA-2 (3),539
2616,PR.AC-7,7,IA-2 (4),540
2617,PR.AC-7,7,IA-2 (5),541
2618,PR.AC-7,7,IA-2 (6),542
2619,PR.AC-7,7,IA-2 (7),543
2620,PR.AC-7,7,IA-2 (8),544
2621,PR.AC-7,7,IA-2 (9),545
2622,PR.AC-7,7,IA-3,546
2623,PR.AC-7,7,IA-3 (1),547
2624,PR.AC-7,7,IA-3 (3)(a),548
2625,PR.AC-7,7,IA-3 (3)(b),549
2626,PR.AC-7,7,IA-3 (4),550
2627,PR.AC-7,7,IA-4,551
2628,PR.AC-7,7,IA-4 (1),552
2629,PR.AC-7,7,IA-4 (2),553
2630,PR.AC-7,7,IA-4 (3),554
2631,PR.AC-7,7,IA-4 (4),555
2632,PR.AC-7,7,IA-4 (5),556
2633,PR.AC-7,7,IA-4 (6),557
2634,PR.AC-7,7,IA-4 (7),558
2635,PR.AC-7,7,IA-4a,559
2636,PR.AC-7,7,IA-4b,560
2637,PR.AC-7,7,IA-4c,561
2638,PR.AC-7,7,IA-4d,562
2639,PR.AC-7,7,IA-4e,563
2640,PR.AC-7,7,IA-5,564
2641,PR.AC-7,7,IA-5 (1)(a),565
2642,PR.AC-7,7,IA-5 (1)(b),566
2643,PR.AC-7,7,IA-5 (1)(c),567
2644,PR.AC-7,7,IA-5 (1)(d),568
2645,PR.AC-7,7,IA-5 (1)(e),569
2646,PR.AC-7,7,IA-5 (1)(f),570
2647,PR.AC-7,7,IA-5 (10),571
2648,PR.AC-7,7,IA-5 (11),572
2649,PR.AC-7,7,IA-5 (12),573
2650,PR.AC-7,7,IA-5 (13),574
2651,PR.AC-7,7,IA-5 (14),575
2652,PR.AC-7,7,IA-5 (15),576
2653,PR.AC-7,7,IA-5 (2)(a),577
2654,PR.AC-7,7,IA-5 (2)(b),578
2655,PR.AC-7,7,IA-5 (2)(c),579
2656,PR.AC-7,7,IA-5 (2)(d),580
2657,PR.AC-7,7,IA-5 (3),581
2658,PR.AC-7,7,IA-5 (4),582
2659,PR.AC-7,7,IA-5 (5),583
2660,PR.AC-7,7,IA-5 (6),584
2661,PR.AC-7,7,IA-5 (7),585
2662,PR.AC-7,7,IA-5 (8),586
2663,PR.AC-7,7,IA-5 (9),587
2664,PR.AC-7,7,IA-5a,588
2665,PR.AC-7,7,IA-5b,589
2666,PR.AC-7,7,IA-5c,590
2667,PR.AC-7,7,IA-5d,591
2668,PR.AC-7,7,IA-5e,592
2669,PR.AC-7,7,IA-5f,593
2670,PR.AC-7,7,IA-5g,594
2671,PR.AC-7,7,IA-5h,595
2672,PR.AC-7,7,IA-5i,596
2673,PR.AC-7,7,IA-5j,597
2674,PR.AC-7,7,IA-8,600
2675,PR.AC-7,7,IA-8 (1),601
2676,PR.AC-7,7,IA-8 (2),602
2677,PR.AC-7,7,IA-8 (3),603
2678,PR.AC-7,7,IA-8 (4),604
2679,PR.AC-7,7,IA-8 (5),605
2680,PR.AC-7,7,IA-9,606
2681,PR.AC-7,7,IA-9 (1),607
2682,PR.AC-7,7,IA-9 (2),608
2683,PR.AT-1,24,AT-2,195
2684,PR.AT-1,24,AT-2 (1),196
2685,PR.AT-1,24,AT-2 (2),197
2686,PR.AT-1,24,AT-2a,198
2687,PR.AT-1,24,AT-2b,199
2688,PR.AT-1,24,AT-2c,200
2689,PR.AT-1,24,PM-13,905
2690,PR.AT-2,25,AT-3,201
2691,PR.AT-2,25,AT-3 (1),202
2692,PR.AT-2,25,AT-3 (2),203
2693,PR.AT-2,25,AT-3 (3),204
2694,PR.AT-2,25,AT-3 (4),205
2695,PR.AT-2,25,AT-3a,206
2696,PR.AT-2,25,AT-3b,207
2697,PR.AT-2,25,AT-3c,208
2698,PR.AT-2,25,PM-13,905
2699,PR.AT-3,28,PS-7,981
2700,PR.AT-3,28,PS-7a,982
2701,PR.AT-3,28,PS-7b,983
2702,PR.AT-3,28,PS-7c,984
2703,PR.AT-3,28,PS-7d,985
2704,PR.AT-3,28,PS-7e,986
2705,PR.AT-3,28,SA-16,1091
2706,PR.AT-3,28,SA-9,1177
2707,PR.AT-3,28,SA-9 (1)(a),1178
2708,PR.AT-3,28,SA-9 (1)(b),1179
2709,PR.AT-3,28,SA-9 (2),1180
2710,PR.AT-3,28,SA-9 (3),1181
2711,PR.AT-3,28,SA-9 (4),1182
2712,PR.AT-3,28,SA-9 (5),1183
2713,PR.AT-3,28,SA-9a,1184
2714,PR.AT-3,28,SA-9b,1185
2715,PR.AT-3,28,SA-9c,1186
2716,PR.AT-4,26,AT-3,201
2717,PR.AT-4,26,AT-3 (1),202
2718,PR.AT-4,26,AT-3 (2),203
2719,PR.AT-4,26,AT-3 (3),204
2720,PR.AT-4,26,AT-3 (4),205
2721,PR.AT-4,26,AT-3a,206
2722,PR.AT-4,26,AT-3b,207
2723,PR.AT-4,26,AT-3c,208
2724,PR.AT-4,26,PM-13,905
2725,PR.AT-5,27,AT-3,201
2726,PR.AT-5,27,AT-3 (1),202
2727,PR.AT-5,27,AT-3 (2),203
2728,PR.AT-5,27,AT-3 (3),204
2729,PR.AT-5,27,AT-3 (4),205
2730,PR.AT-5,27,AT-3a,206
2731,PR.AT-5,27,AT-3b,207
2732,PR.AT-5,27,AT-3c,208
2733,PR.AT-5,27,IR-2,615
2734,PR.AT-5,27,IR-2 (1),616
2735,PR.AT-5,27,IR-2 (2),617
2736,PR.AT-5,27,IR-2a,618
2737,PR.AT-5,27,IR-2b,619
2738,PR.AT-5,27,IR-2c,620
2739,PR.AT-5,27,PM-13,905
2740,PR.DS-1,55,MP-8,762
2741,PR.DS-1,55,MP-8 (1),763
2742,PR.DS-1,55,MP-8 (2),764
2743,PR.DS-1,55,MP-8 (3),765
2744,PR.DS-1,55,MP-8 (4),766
2745,PR.DS-1,55,MP-8a,767
2746,PR.DS-1,55,MP-8b,768
2747,PR.DS-1,55,MP-8c,769
2748,PR.DS-1,55,MP-8d,770
2749,PR.DS-1,55,SC-12,1191
2750,PR.DS-1,55,SC-12 (1),1192
2751,PR.DS-1,55,SC-12 (2),1193
2752,PR.DS-1,55,SC-12 (3),1194
2753,PR.DS-1,55,SC-28,1237
2754,PR.DS-1,55,SC-28 (1),1238
2755,PR.DS-1,55,SC-28 (2),1239
2756,PR.DS-2,56,SC-11,1189
2757,PR.DS-2,56,SC-11 (1),1190
2758,PR.DS-2,56,SC-12,1191
2759,PR.DS-2,56,SC-12 (1),1192
2760,PR.DS-2,56,SC-12 (2),1193
2761,PR.DS-2,56,SC-12 (3),1194
2762,PR.DS-2,56,SC-8,1329
2763,PR.DS-2,56,SC-8 (1),1330
2764,PR.DS-2,56,SC-8 (2),1331
2765,PR.DS-2,56,SC-8 (3),1332
2766,PR.DS-2,56,SC-8 (4),1333
2767,PR.DS-3,57,CM-8,418
2768,PR.DS-3,57,CM-8 (1),419
2769,PR.DS-3,57,CM-8 (2),420
2770,PR.DS-3,57,CM-8 (3)(a),421
2771,PR.DS-3,57,CM-8 (3)(b),422
2772,PR.DS-3,57,CM-8 (4),423
2773,PR.DS-3,57,CM-8 (5),424
2774,PR.DS-3,57,CM-8 (6),425
2775,PR.DS-3,57,CM-8 (7),426
2776,PR.DS-3,57,CM-8 (8),427
2777,PR.DS-3,57,CM-8 (9)(a),428
2778,PR.DS-3,57,CM-8 (9)(b),429
2779,PR.DS-3,57,CM-8a.1,430
2780,PR.DS-3,57,CM-8a.2,431
2781,PR.DS-3,57,CM-8a.3,432
2782,PR.DS-3,57,CM-8a.4,433
2783,PR.DS-3,57,CM-8b,434
2784,PR.DS-3,57,MP-6,751
2785,PR.DS-3,57,MP-6 (1),752
2786,PR.DS-3,57,MP-6 (2),753
2787,PR.DS-3,57,MP-6 (3),754
2788,PR.DS-3,57,MP-6 (7),755
2789,PR.DS-3,57,MP-6 (8),756
2790,PR.DS-3,57,MP-6a,757
2791,PR.DS-3,57,MP-6b,758
2792,PR.DS-3,57,PE-16,795
2793,PR.DS-4,58,AU-4,254
2794,PR.DS-4,58,AU-4 (1),255
2795,PR.DS-4,58,CP-2,453
2796,PR.DS-4,58,CP-2 (1),454
2797,PR.DS-4,58,CP-2 (2),455
2798,PR.DS-4,58,CP-2 (3),456
2799,PR.DS-4,58,CP-2 (4),457
2800,PR.DS-4,58,CP-2 (5),458
2801,PR.DS-4,58,CP-2 (6),459
2802,PR.DS-4,58,CP-2 (7),460
2803,PR.DS-4,58,CP-2 (8),461
2804,PR.DS-4,58,CP-2a.1,462
2805,PR.DS-4,58,CP-2a.2,463
2806,PR.DS-4,58,CP-2a.3,464
2807,PR.DS-4,58,CP-2a.4,465
2808,PR.DS-4,58,CP-2a.5,466
2809,PR.DS-4,58,CP-2a.6,467
2810,PR.DS-4,58,CP-2b,468
2811,PR.DS-4,58,CP-2c,469
2812,PR.DS-4,58,CP-2d,470
2813,PR.DS-4,58,CP-2e,471
2814,PR.DS-4,58,CP-2f,472
2815,PR.DS-4,58,CP-2g,473
2816,PR.DS-4,58,SC-5,1294
2817,PR.DS-4,58,SC-5 (1),1295
2818,PR.DS-4,58,SC-5 (2),1296
2819,PR.DS-4,58,SC-5 (3)(a),1297
2820,PR.DS-4,58,SC-5 (3)(b),1298
2821,PR.DS-5,59,AC-4,134
2822,PR.DS-5,59,AC-4 (1),135
2823,PR.DS-5,59,AC-4 (10),136
2824,PR.DS-5,59,AC-4 (11),137
2825,PR.DS-5,59,AC-4 (12),138
2826,PR.DS-5,59,AC-4 (13),139
2827,PR.DS-5,59,AC-4 (14),140
2828,PR.DS-5,59,AC-4 (15),141
2829,PR.DS-5,59,AC-4 (17),142
2830,PR.DS-5,59,AC-4 (18),143
2831,PR.DS-5,59,AC-4 (19),144
2832,PR.DS-5,59,AC-4 (2),145
2833,PR.DS-5,59,AC-4 (20),146
2834,PR.DS-5,59,AC-4 (21),147
2835,PR.DS-5,59,AC-4 (22),148
2836,PR.DS-5,59,AC-4 (3),149
2837,PR.DS-5,59,AC-4 (4),150
2838,PR.DS-5,59,AC-4 (5),151
2839,PR.DS-5,59,AC-4 (6),152
2840,PR.DS-5,59,AC-4 (7),153
2841,PR.DS-5,59,AC-4 (8),154
2842,PR.DS-5,59,AC-4 (9),155
2843,PR.DS-5,59,AC-5,156
2844,PR.DS-5,59,AC-5a,157
2845,PR.DS-5,59,AC-5b,158
2846,PR.DS-5,59,AC-5c,159
2847,PR.DS-5,59,AC-6,160
2848,PR.DS-5,59,AC-6 (1),161
2849,PR.DS-5,59,AC-6 (10),162
2850,PR.DS-5,59,AC-6 (2),163
2851,PR.DS-5,59,AC-6 (3),164
2852,PR.DS-5,59,AC-6 (4),165
2853,PR.DS-5,59,AC-6 (5),166
2854,PR.DS-5,59,AC-6 (6),167
2855,PR.DS-5,59,AC-6 (7)(a),168
2856,PR.DS-5,59,AC-6 (7)(b),169
2857,PR.DS-5,59,AC-6 (8),170
2858,PR.DS-5,59,AC-6 (9),171
2859,PR.DS-5,59,PE-19,802
2860,PR.DS-5,59,PE-19 (1),803
2861,PR.DS-5,59,PS-3,949
2862,PR.DS-5,59,PS-3 (1),950
2863,PR.DS-5,59,PS-3 (2),951
2864,PR.DS-5,59,PS-3 (3)(a),952
2865,PR.DS-5,59,PS-3 (3)(b),953
2866,PR.DS-5,59,PS-3a,954
2867,PR.DS-5,59,PS-3b,955
2868,PR.DS-5,59,PS-6,971
2869,PR.DS-5,59,PS-6 (2)(a),972
2870,PR.DS-5,59,PS-6 (2)(b),973
2871,PR.DS-5,59,PS-6 (2)(c),974
2872,PR.DS-5,59,PS-6 (3)(a),975
2873,PR.DS-5,59,PS-6 (3)(b),976
2874,PR.DS-5,59,PS-6a,977
2875,PR.DS-5,59,PS-6b,978
2876,PR.DS-5,59,PS-6c.1,979
2877,PR.DS-5,59,PS-6c.2,980
2878,PR.DS-5,59,SC-13,1195
2879,PR.DS-5,59,SC-31,1253
2880,PR.DS-5,59,SC-31 (1),1254
2881,PR.DS-5,59,SC-31 (2),1255
2882,PR.DS-5,59,SC-31 (3),1256
2883,PR.DS-5,59,SC-31a,1257
2884,PR.DS-5,59,SC-31b,1258
2885,PR.DS-5,59,SC-7,1300
2886,PR.DS-5,59,SC-7 (10),1301
2887,PR.DS-5,59,SC-7 (11),1302
2888,PR.DS-5,59,SC-7 (12),1303
2889,PR.DS-5,59,SC-7 (13),1304
2890,PR.DS-5,59,SC-7 (14),1305
2891,PR.DS-5,59,SC-7 (15),1306
2892,PR.DS-5,59,SC-7 (16),1307
2893,PR.DS-5,59,SC-7 (17),1308
2894,PR.DS-5,59,SC-7 (18),1309
2895,PR.DS-5,59,SC-7 (19),1310
2896,PR.DS-5,59,SC-7 (20),1311
2897,PR.DS-5,59,SC-7 (21),1312
2898,PR.DS-5,59,SC-7 (22),1313
2899,PR.DS-5,59,SC-7 (23),1314
2900,PR.DS-5,59,SC-7 (3),1315
2901,PR.DS-5,59,SC-7 (4)(a),1316
2902,PR.DS-5,59,SC-7 (4)(b),1317
2903,PR.DS-5,59,SC-7 (4)(c),1318
2904,PR.DS-5,59,SC-7 (4)(d),1319
2905,PR.DS-5,59,SC-7 (4)(e),1320
2906,PR.DS-5,59,SC-7 (5),1321
2907,PR.DS-5,59,SC-7 (7),1322
2908,PR.DS-5,59,SC-7 (8),1323
2909,PR.DS-5,59,SC-7 (9)(a),1324
2910,PR.DS-5,59,SC-7 (9)(b),1325
2911,PR.DS-5,59,SC-7a,1326
2912,PR.DS-5,59,SC-7b,1327
2913,PR.DS-5,59,SC-7c,1328
2914,PR.DS-5,59,SC-8,1329
2915,PR.DS-5,59,SC-8 (1),1330
2916,PR.DS-5,59,SC-8 (2),1331
2917,PR.DS-5,59,SC-8 (3),1332
2918,PR.DS-5,59,SC-8 (4),1333
2919,PR.DS-5,59,SI-4,1391
2920,PR.DS-5,59,SI-4 (1),1392
2921,PR.DS-5,59,SI-4 (10),1393
2922,PR.DS-5,59,SI-4 (11),1394
2923,PR.DS-5,59,SI-4 (12),1395
2924,PR.DS-5,59,SI-4 (13)(a),1396
2925,PR.DS-5,59,SI-4 (13)(b),1397
2926,PR.DS-5,59,SI-4 (13)(c),1398
2927,PR.DS-5,59,SI-4 (14),1399
2928,PR.DS-5,59,SI-4 (15),1400
2929,PR.DS-5,59,SI-4 (16),1401
2930,PR.DS-5,59,SI-4 (17),1402
2931,PR.DS-5,59,SI-4 (18),1403
2932,PR.DS-5,59,SI-4 (19),1404
2933,PR.DS-5,59,SI-4 (2),1405
2934,PR.DS-5,59,SI-4 (20),1406
